"zip","lat","lng","city","state_id","state_name","zcta","parent_zcta","population","density","county_fips","county_name","county_weights","county_names_all","county_fips_all","imprecise","military","timezone"
"01507","42.13509","-71.96803","Charlton","MA","Massachusetts","TRUE","","13482","118.8","25027","Worcester","{'25027':100}","Worcester","25027","FALSE","FALSE","America/New_York"
"01510","42.4119","-71.68882","Clinton","MA","Massachusetts","TRUE","","13899","929.2","25027","Worcester","{'25027':100}","Worcester","25027","FALSE","FALSE","America/New_York"
"01515","42.20328","-72.0467","East Brookfield","MA","Massachusetts","TRUE","","2159","85.4","25027","Worcester","{'25027':100}","Worcester","25027","FALSE","FALSE","America/New_York"
"01516","42.05284","-71.75092","Douglas","MA","Massachusetts","TRUE","","8794","89.3","25027","Worcester","{'25027':100}","Worcester","25027","FALSE","FALSE","America/New_York"
"01518","42.12349","-72.11861","Fiskdale","MA","Massachusetts","TRUE","","3919","129.3","25027","Worcester","{'25027':100}","Worcester","25027","FALSE","FALSE","America/New_York"
"01519","42.2011","-71.68019","Grafton","MA","Massachusetts","TRUE","","6741","233.3","25027","Worcester","{'25027':100}","Worcester","25027","FALSE","FALSE","America/New_York"
"01520","42.33536","-71.85284","Holden","MA","Massachusetts","TRUE","","15645","298.9","25027","Worcester","{'25027':100}","Worcester","25027","FALSE","FALSE","America/New_York"
"01521","42.06012","-72.16592","Holland","MA","Massachusetts","TRUE","","2539","78.0","25013","Hampden","{'25013':100}","Hampden","25013","FALSE","FALSE","America/New_York"
"01522","42.38137","-71.86913","Jefferson","MA","Massachusetts","TRUE","","3176","78.0","25027","Worcester","{'25027':100}","Worcester","25027","FALSE","FALSE","America/New_York"
"01523","42.47971","-71.67844","Lancaster","MA","Massachusetts","TRUE","","7749","116.2","25027","Worcester","{'25027':100}","Worcester","25027","FALSE","FALSE","America/New_York"
"01524","42.24923","-71.91983","Leicester","MA","Massachusetts","TRUE","","6902","161.8","25027","Worcester","{'25027':100}","Worcester","25027","FALSE","FALSE","America/New_York"
"01525","42.10683","-71.63236","Linwood","MA","Massachusetts","TRUE","","400","249.5","25027","Worcester","{'25027':100}","Worcester","25027","FALSE","FALSE","America/New_York"
"01527","42.19218","-71.77416","Millbury","MA","Massachusetts","TRUE","","13630","328.3","25027","Worcester","{'25027':100}","Worcester","25027","FALSE","FALSE","America/New_York"
"01529","42.03905","-71.57766","Millville","MA","Massachusetts","TRUE","","3242","253.2","25027","Worcester","{'25027':100}","Worcester","25027","FALSE","FALSE","America/New_York"
"01531","42.31929","-72.12795","New Braintree","MA","Massachusetts","TRUE","","1298","18.6","25027","Worcester","{'25027':100}","Worcester","25027","FALSE","FALSE","America/New_York"
"01532","42.32315","-71.64621","Northborough","MA","Massachusetts","TRUE","","14985","295.9","25027","Worcester","{'25027':100}","Worcester","25027","FALSE","FALSE","America/New_York"
"01534","42.14043","-71.643","Northbridge","MA","Massachusetts","TRUE","","6311","248.2","25027","Worcester","{'25027':100}","Worcester","25027","FALSE","FALSE","America/New_York"
"01535","42.2695","-72.07795","North Brookfield","MA","Massachusetts","TRUE","","4764","85.0","25027","Worcester","{'25027':100}","Worcester","25027","FALSE","FALSE","America/New_York"
"01536","42.23236","-71.69101","North Grafton","MA","Massachusetts","TRUE","","7786","319.0","25027","Worcester","{'25027':100}","Worcester","25027","FALSE","FALSE","America/New_York"
"01537","42.16157","-71.89148","North Oxford","MA","Massachusetts","TRUE","","2289","124.3","25027","Worcester","{'25027':100}","Worcester","25027","FALSE","FALSE","America/New_York"
"01540","42.11634","-71.85733","Oxford","MA","Massachusetts","TRUE","","11484","225.4","25027","Worcester","{'25027':100}","Worcester","25027","FALSE","FALSE","America/New_York"
"01541","42.45649","-71.88128","Princeton","MA","Massachusetts","TRUE","","3443","37.2","25027","Worcester","{'25027':100}","Worcester","25027","FALSE","FALSE","America/New_York"
"01542","42.20187","-71.91079","Rochdale","MA","Massachusetts","TRUE","","2314","211.2","25027","Worcester","{'25027':100}","Worcester","25027","FALSE","FALSE","America/New_York"
"01543","42.38482","-71.96727","Rutland","MA","Massachusetts","TRUE","","8586","87.7","25027","Worcester","{'25027':100}","Worcester","25027","FALSE","FALSE","America/New_York"
"01545","42.28423","-71.71554","Shrewsbury","MA","Massachusetts","TRUE","","36666","657.0","25027","Worcester","{'25027':100}","Worcester","25027","FALSE","FALSE","America/New_York"
"01550","42.06039","-72.03377","Southbridge","MA","Massachusetts","TRUE","","16894","319.0","25027","Worcester","{'25027':100}","Worcester","25027","FALSE","FALSE","America/New_York"
"01560","42.17496","-71.67756","South Grafton","MA","Massachusetts","TRUE","","4401","490.7","25027","Worcester","{'25027':100}","Worcester","25027","FALSE","FALSE","America/New_York"
"01561","42.44395","-71.6855","South Lancaster","MA","Massachusetts","TRUE","","294","1033.6","25027","Worcester","{'25027':100}","Worcester","25027","FALSE","FALSE","America/New_York"
"01562","42.24715","-71.99189","Spencer","MA","Massachusetts","TRUE","","11913","137.4","25027","Worcester","{'25027':100}","Worcester","25027","FALSE","FALSE","America/New_York"
"01564","42.44124","-71.77297","Sterling","MA","Massachusetts","TRUE","","8052","98.5","25027","Worcester","{'25027':100}","Worcester","25027","FALSE","FALSE","America/New_York"
"01566","42.1024","-72.08116","Sturbridge","MA","Massachusetts","TRUE","","5618","85.7","25027","Worcester","{'25027':100}","Worcester","25027","FALSE","FALSE","America/New_York"
"01568","42.17702","-71.60467","Upton","MA","Massachusetts","TRUE","","7762","134.6","25027","Worcester","{'25027':100}","Worcester","25027","FALSE","FALSE","America/New_York"
"01569","42.05873","-71.63708","Uxbridge","MA","Massachusetts","TRUE","","13939","180.2","25027","Worcester","{'25027':100}","Worcester","25027","FALSE","FALSE","America/New_York"
"01570","42.05206","-71.8485","Webster","MA","Massachusetts","TRUE","","16971","523.9","25027","Worcester","{'25027':100}","Worcester","25027","FALSE","FALSE","America/New_York"
"01571","42.05501","-71.93519","Dudley","MA","Massachusetts","TRUE","","11682","211.1","25027","Worcester","{'25027':100}","Worcester","25027","FALSE","FALSE","America/New_York"
"01581","42.26816","-71.61402","Westborough","MA","Massachusetts","TRUE","","18982","342.4","25027","Worcester","{'25027':100}","Worcester","25027","FALSE","FALSE","America/New_York"
"01583","42.37025","-71.78499","West Boylston","MA","Massachusetts","TRUE","","7676","232.3","25027","Worcester","{'25027':100}","Worcester","25027","FALSE","FALSE","America/New_York"
"01585","42.24152","-72.16193","West Brookfield","MA","Massachusetts","TRUE","","4574","68.8","25027","Worcester","{'25027':100}","Worcester","25027","FALSE","FALSE","America/New_York"
"01588","42.11992","-71.66955","Whitinsville","MA","Massachusetts","TRUE","","9775","436.5","25027","Worcester","{'25027':100}","Worcester","25027","FALSE","FALSE","America/New_York"
"01590","42.13395","-71.75087","Sutton","MA","Massachusetts","TRUE","","9385","107.0","25027","Worcester","{'25027':100}","Worcester","25027","FALSE","FALSE","America/New_York"
"01602","42.27223","-71.84951","Worcester","MA","Massachusetts","TRUE","","23854","1527.5","25027","Worcester","{'25027':100}","Worcester","25027","FALSE","FALSE","America/New_York"
"01603","42.24406","-71.84445","Worcester","MA","Massachusetts","TRUE","","19336","1704.2","25027","Worcester","{'25027':100}","Worcester","25027","FALSE","FALSE","America/New_York"
"01604","42.25146","-71.76773","Worcester","MA","Massachusetts","TRUE","","37468","2079.6","25027","Worcester","{'25027':100}","Worcester","25027","FALSE","FALSE","America/New_York"
"01605","42.28947","-71.78751","Worcester","MA","Massachusetts","TRUE","","28820","1794.7","25027","Worcester","{'25027':100}","Worcester","25027","FALSE","FALSE","America/New_York"
"01606","42.31444","-71.79556","Worcester","MA","Massachusetts","TRUE","","19729","1242.5","25027","Worcester","{'25027':100}","Worcester","25027","FALSE","FALSE","America/New_York"
"01607","42.22748","-71.78877","Worcester","MA","Massachusetts","TRUE","","8583","1019.5","25027","Worcester","{'25027':100}","Worcester","25027","FALSE","FALSE","America/New_York"
"01608","42.26185","-71.80162","Worcester","MA","Massachusetts","TRUE","","3639","3354.3","25027","Worcester","{'25027':100}","Worcester","25027","FALSE","FALSE","America/New_York"
"01609","42.28645","-71.82895","Worcester","MA","Massachusetts","TRUE","","21142","2265.6","25027","Worcester","{'25027':100}","Worcester","25027","FALSE","FALSE","America/New_York"
"01610","42.24674","-71.80966","Worcester","MA","Massachusetts","TRUE","","23040","4352.1","25027","Worcester","{'25027':100}","Worcester","25027","FALSE","FALSE","America/New_York"
"01611","42.23829","-71.87726","Cherry Valley","MA","Massachusetts","TRUE","","2241","251.5","25027","Worcester","{'25027':100}","Worcester","25027","FALSE","FALSE","America/New_York"
"01612","42.31035","-71.93077","Paxton","MA","Massachusetts","TRUE","","4870","122.2","25027","Worcester","{'25027':100}","Worcester","25027","FALSE","FALSE","America/New_York"
"01701","42.32174","-71.43817","Framingham","MA","Massachusetts","TRUE","","32570","710.4","25017","Middlesex","{'25017':100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"01702","42.28217","-71.43387","Framingham","MA","Massachusetts","TRUE","","39149","1775.8","25017","Middlesex","{'25017':100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"01718","42.51973","-71.42939","Acton","MA","Massachusetts","TRUE","","813","3899.9","25017","Middlesex","{'25017':100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"01719","42.48836","-71.51782","Boxborough","MA","Massachusetts","TRUE","","5794","187.5","25017","Middlesex","{'25017':100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"01720","42.48417","-71.43805","Acton","MA","Massachusetts","TRUE","","22684","418.4","25017","Middlesex","{'25017':100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"01721","42.25729","-71.46866","Ashland","MA","Massachusetts","TRUE","","17576","519.3","25017","Middlesex","{'25017':100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"01730","42.49697","-71.27834","Bedford","MA","Massachusetts","TRUE","","14053","372.6","25017","Middlesex","{'25017':100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"01731","42.45675","-71.27952","Hanscom Afb","MA","Massachusetts","TRUE","","2061","680.4","25017","Middlesex","{'25017':100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"01740","42.43616","-71.60728","Bolton","MA","Massachusetts","TRUE","","5236","94.8","25027","Worcester","{'25027':100}","Worcester","25027","FALSE","FALSE","America/New_York"
"01741","42.53001","-71.35128","Carlisle","MA","Massachusetts","TRUE","","5186","122.6","25017","Middlesex","{'25017':100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"01742","42.46225","-71.36424","Concord","MA","Massachusetts","TRUE","","19350","280.1","25017","Middlesex","{'25017':100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"01745","42.29204","-71.5013","Fayville","MA","Massachusetts","TRUE","","588","384.1","25027","Worcester","{'25027':100}","Worcester","25027","FALSE","FALSE","America/New_York"
"01746","42.19775","-71.44499","Holliston","MA","Massachusetts","TRUE","","14634","280.4","25017","Middlesex","{'25017':100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"01747","42.1248","-71.53508","Hopedale","MA","Massachusetts","TRUE","","5951","441.0","25027","Worcester","{'25027':100}","Worcester","25027","FALSE","FALSE","America/New_York"
"01748","42.2255","-71.53779","Hopkinton","MA","Massachusetts","TRUE","","17178","219.7","25017","Middlesex","{'25017':100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"01749","42.38868","-71.54647","Hudson","MA","Massachusetts","TRUE","","19868","638.5","25017","Middlesex","{'25017':100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"01752","42.3494","-71.54681","Marlborough","MA","Massachusetts","TRUE","","39776","712.4","25017","Middlesex","{'25017':100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"01754","42.4264","-71.45612","Maynard","MA","Massachusetts","TRUE","","10600","749.0","25017","Middlesex","{'25017':100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"01756","42.09302","-71.55148","Mendon","MA","Massachusetts","TRUE","","6068","126.9","25027","Worcester","{'25027':100}","Worcester","25027","FALSE","FALSE","America/New_York"
"01757","42.15678","-71.51911","Milford","MA","Massachusetts","TRUE","","28862","727.4","25027","Worcester","{'25027':100}","Worcester","25027","FALSE","FALSE","America/New_York"
"01760","42.28434","-71.34983","Natick","MA","Massachusetts","TRUE","","35763","854.3","25017","Middlesex","{'25017':100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"01770","42.23414","-71.37532","Sherborn","MA","Massachusetts","TRUE","","4301","100.7","25017","Middlesex","{'25017':100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"01772","42.30144","-71.53042","Southborough","MA","Massachusetts","TRUE","","9486","265.9","25027","Worcester","{'25027':100}","Worcester","25027","FALSE","FALSE","America/New_York"
"01773","42.4252","-71.31039","Lincoln","MA","Massachusetts","TRUE","","4775","144.9","25017","Middlesex","{'25017':100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"01775","42.42983","-71.51148","Stow","MA","Massachusetts","TRUE","","7098","146.9","25017","Middlesex","{'25017':100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"01776","42.38473","-71.4234","Sudbury","MA","Massachusetts","TRUE","","18940","281.3","25017","Middlesex","{'25017':100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"01778","42.35829","-71.35918","Wayland","MA","Massachusetts","TRUE","","13970","332.8","25017","Middlesex","{'25017':100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"01801","42.487","-71.15426","Woburn","MA","Massachusetts","TRUE","","40350","1186.2","25017","Middlesex","{'25017':100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"01803","42.50216","-71.20257","Burlington","MA","Massachusetts","TRUE","","27059","807.3","25017","Middlesex","{'25017':100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"01810","42.64655","-71.16505","Andover","MA","Massachusetts","TRUE","","35609","415.8","25009","Essex","{'25009':100}","Essex","25009","FALSE","FALSE","America/New_York"
"01821","42.55017","-71.25217","Billerica","MA","Massachusetts","TRUE","","33016","706.4","25017","Middlesex","{'25017':100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"01824","42.59114","-71.35564","Chelmsford","MA","Massachusetts","TRUE","","25955","541.5","25017","Middlesex","{'25017':100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"01826","42.68314","-71.30061","Dracut","MA","Massachusetts","TRUE","","31101","549.6","25017","Middlesex","{'25017':100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"01827","42.67642","-71.5005","Dunstable","MA","Massachusetts","TRUE","","3345","74.6","25017","Middlesex","{'25017':100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"01830","42.79591","-71.05314","Haverhill","MA","Massachusetts","TRUE","","26695","702.1","25009","Essex","{'25009':100}","Essex","25009","FALSE","FALSE","America/New_York"
"01832","42.79103","-71.13131","Haverhill","MA","Massachusetts","TRUE","","23419","747.1","25009","Essex","{'25009':100}","Essex","25009","FALSE","FALSE","America/New_York"
"01833","42.72401","-70.9821","Georgetown","MA","Massachusetts","TRUE","","8649","245.7","25009","Essex","{'25009':100}","Essex","25009","FALSE","FALSE","America/New_York"
"01834","42.75199","-71.01486","Groveland","MA","Massachusetts","TRUE","","6749","280.8","25009","Essex","{'25009':100}","Essex","25009","FALSE","FALSE","America/New_York"
"01835","42.75293","-71.08594","Haverhill","MA","Massachusetts","TRUE","","13166","676.3","25009","Essex","{'25009':100}","Essex","25009","FALSE","FALSE","America/New_York"
"01840","42.70688","-71.1601","Lawrence","MA","Massachusetts","TRUE","","5560","3667.9","25009","Essex","{'25009':100}","Essex","25009","FALSE","FALSE","America/New_York"
"01841","42.71083","-71.1651","Lawrence","MA","Massachusetts","TRUE","","48827","5904.2","25009","Essex","{'25009':100}","Essex","25009","FALSE","FALSE","America/New_York"
"01843","42.68984","-71.16097","Lawrence","MA","Massachusetts","TRUE","","25454","2795.6","25009","Essex","{'25009':100}","Essex","25009","FALSE","FALSE","America/New_York"
"01844","42.73401","-71.18889","Methuen","MA","Massachusetts","TRUE","","50019","821.3","25009","Essex","{'25009':100}","Essex","25009","FALSE","FALSE","America/New_York"
"01845","42.67135","-71.08653","North Andover","MA","Massachusetts","TRUE","","30589","416.5","25009","Essex","{'25009':100}","Essex","25009","FALSE","FALSE","America/New_York"
"01850","42.65569","-71.30292","Lowell","MA","Massachusetts","TRUE","","16267","4326.9","25017","Middlesex","{'25017':100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"01851","42.62813","-71.33566","Lowell","MA","Massachusetts","TRUE","","30574","3485.2","25017","Middlesex","{'25017':100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"01852","42.63232","-71.29538","Lowell","MA","Massachusetts","TRUE","","34939","2603.1","25017","Middlesex","{'25017':100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"01854","42.64907","-71.34805","Lowell","MA","Massachusetts","TRUE","","29561","2709.2","25017","Middlesex","{'25017':100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"01860","42.83857","-71.01192","Merrimac","MA","Massachusetts","TRUE","","6839","288.1","25009","Essex","{'25009':100}","Essex","25009","FALSE","FALSE","America/New_York"
"01862","42.57487","-71.29344","North Billerica","MA","Massachusetts","TRUE","","10223","427.3","25017","Middlesex","{'25017':100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"01863","42.63242","-71.39059","North Chelmsford","MA","Massachusetts","TRUE","","9131","743.0","25017","Middlesex","{'25017':100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"01864","42.58156","-71.08755","North Reading","MA","Massachusetts","TRUE","","15642","436.9","25017","Middlesex","{'25017':100}","Middlesex","25017","FALSE","FALSE","America/New_York"
"01867","42.53507","-71.10555","Reading","MA","Massachusetts","TRUE","","25048","929.1","25017","Middlesex","{'25017':100}","Middlesex","25017","FALSE","FALSE","America/New_York"
